:GT2K_LOG,2
:LOGGING_ID,6
:LOGGING_NAME,"Dryer1Fire"
:SERIAL_ID,33
:DEVICE_NUM,8
:RECORD_NUM,3600
:DATE_ORDER,YYYY/MM/DD hh:mm:ss
:LOCAL_TIME,GMT 00:00
:TIME_INF_ORDER,L
:DEV_COMMENT,"ÑBÑ|ÑpÑwÑ~ÑÄÑÉÑÑÑé ÑÉÑçÑÇÑéÑë","ÑBÑÑÑÄÑÇ ÑtÑÖÑÑÑéÑu","ÑSÑuÑ}ÑÅ. Ñr ÑqÑÄÑÇÑÄÑrÑu","ÑSÑuÑ}ÑÅ. Ñr ÑÑ-ÑsÑuÑ~","ÑQÑpÑxÑÇ. Ñr ÑÑÑÄÑÅÑ{Ñu","ÑYÑyÑqÑuÑÇ 0-100%","ÑPÑÄÑtÑpÑâÑp ÑÑÑÄÑÅÑ|ÑyÑrÑp","ÑPÑÄÑtÑpÑâÑp ÑrÑÄÑxÑtÑÖÑáÑp"
:DEV_TYPE,REAL,REAL,REAL,REAL,REAL,BIN16,REAL,REAL
:DISP_TYPE,REAL_FIX,REAL_FIX,REAL_FIX,REAL_FIX,REAL_FIX,DEC,REAL_FIX,REAL_FIX
:DEV_SIZE,2,2,2,2,2,1,2,2
2020/01/08 22:20:03,  49.70, 24.9, 545, 426, -0.09,  0,   1.20,  45.00
2020/01/08 22:20:13,  49.70, 25.0, 546, 426, -0.09,  0,   1.20,  45.00
2020/01/08 22:20:23,  49.70, 25.0, 546, 426, -0.10,  0,   1.20,  45.00
2020/01/08 22:20:33,  49.70, 24.9, 546, 426, -0.09,  0,   1.20,  45.00
2020/01/08 22:20:43,  49.70, 24.8, 547, 426, -0.09,  0,   1.20,  45.00
2020/01/08 22:20:53,  49.70, 25.0, 547, 426, -0.09,  0,   1.20,  45.00
2020/01/08 22:21:03,  49.70, 24.9, 548, 426, -0.09,  0,   1.20,  45.00
2020/01/08 22:21:13,  49.70, 24.8, 548, 426, -0.09,  0,   1.20,  45.00
2020/01/08 22:21:23,  49.70, 24.9, 548, 426, -0.09,  0,   1.20,  45.00
2020/01/08 22:21:33,  49.70, 25.0, 549, 426, -0.09,  0,   1.20,  45.00
2020/01/08 22:21:43,  49.70, 24.9, 549, 426, -0.10,  0,   1.20,  45.00
2020/01/08 22:21:53,  49.70, 24.9, 549, 426, -0.10,  0,   1.20,  45.00
2020/01/08 22:22:03,  49.70, 25.1, 550, 427, -0.10,  0,   1.20,  45.00
2020/01/08 22:22:13,  49.70, 25.0, 550, 427, -0.10,  0,   1.20,  45.00
2020/01/08 22:22:23,  49.70, 25.1, 551, 427, -0.10,  0,   1.20,  45.00
2020/01/08 22:22:33,  49.70, 24.9, 551, 427, -0.09,  0,   1.00,  45.00
2020/01/08 22:22:43,  49.70, 24.9, 551, 427, -0.10,  0,   1.00,  45.00
2020/01/08 22:22:53,  49.70, 24.9, 551, 427, -0.10,  0,   1.00,  45.00
2020/01/08 22:23:03,  49.70, 24.9, 552, 427, -0.09,  0,   1.00,  45.00
2020/01/08 22:23:13,  49.70, 24.8, 552, 427, -0.10,  0,   1.00,  45.00
2020/01/08 22:23:23,  49.70, 24.6, 552, 427, -0.10,  0,   1.00,  45.00
2020/01/08 22:23:33,  49.70, 24.7, 552, 427, -0.10,  0,   1.00,  45.00
2020/01/08 22:23:43,  49.70, 24.5, 553, 427, -0.10,  0,   1.00,  45.00
2020/01/08 22:23:53,  49.70, 24.6, 553, 427, -0.09,  0,   1.00,  45.00
2020/01/08 22:24:03,  49.70, 24.6, 553, 427, -0.11,  0,   1.00,  45.00
2020/01/08 22:24:13,  49.70, 24.7, 553, 427, -0.10,  0,   1.00,  45.00
2020/01/08 22:24:23,  49.70, 24.4, 553, 427, -0.11,  0,   1.00,  45.00
2020/01/08 22:24:33,  49.70, 24.7, 554, 427, -0.11,  0,   1.00,  45.00
2020/01/08 22:24:43,  49.70, 24.7, 554, 427, -0.11,  0,   1.00,  45.00
2020/01/08 22:24:53,  49.70, 24.8, 554, 427, -0.11,  0,   1.20,  45.00
2020/01/08 22:25:03,  49.70, 24.5, 554, 427, -0.10,  0,   1.20,  45.00
2020/01/08 22:25:13,  49.70, 24.5, 554, 427, -0.10,  0,   1.20,  45.00
2020/01/08 22:25:23,  49.70, 24.7, 554, 427, -0.12,  0,   1.40,  45.00
2020/01/08 22:25:33,  49.70, 24.7, 554, 427, -0.12,  0,   1.40,  45.00
2020/01/08 22:25:43,  49.70, 24.7, 554, 427, -0.12,  0,   1.40,  45.00
2020/01/08 22:25:53,  49.70, 24.6, 554, 427, -0.11,  0,   1.40,  45.00
2020/01/08 22:26:03,  49.70, 24.8, 554, 427, -0.13,  0,   1.40,  45.00
2020/01/08 22:26:13,  49.70, 24.9, 554, 427, -0.11,  0,   1.40,  45.00
2020/01/08 22:26:23,  49.70, 24.5, 554, 427, -0.12,  0,   1.40,  45.00
2020/01/08 22:26:33,  49.70, 24.6, 554, 427, -0.12,  0,   1.40,  45.00
2020/01/08 22:26:43,  49.70, 24.7, 554, 428, -0.11,  0,   1.40,  45.00
2020/01/08 22:26:53,  49.70, 24.5, 554, 428, -0.12,  0,   1.40,  45.00
2020/01/08 22:27:03,  49.70, 24.6, 555, 428, -0.12,  0,   1.40,  45.00
2020/01/08 22:27:13,  49.70, 24.7, 554, 428, -0.12,  0,   1.40,  45.00
2020/01/08 22:27:23,  49.70, 24.6, 555, 428, -0.11,  0,   1.40,  45.00
2020/01/08 22:27:33,  49.70, 24.7, 554, 428, -0.12,  0,   1.40,  45.00
2020/01/08 22:27:43,  49.70, 24.6, 555, 428, -0.12,  0,   1.60,  45.00
2020/01/08 22:27:53,  49.70, 24.6, 555, 428, -0.11,  0,   1.60,  45.00
2020/01/08 22:28:03,  49.70, 24.5, 555, 428, -0.11,  0,   1.60,  45.00
2020/01/08 22:28:13,  49.70, 24.7, 555, 428, -0.11,  0,   1.60,  45.00
2020/01/08 22:28:23,  49.70, 24.5, 554, 428, -0.12,  0,   1.60,  45.00
2020/01/08 22:28:33,  49.70, 24.8, 554, 428, -0.11,  0,   1.60,  45.00
2020/01/08 22:28:43,  49.70, 24.5, 554, 428, -0.11,  0,   1.60,  45.00
2020/01/08 22:28:53,  49.70, 24.6, 554, 428, -0.11,  0,   1.60,  45.00
2020/01/08 22:29:03,  49.70, 24.5, 555, 428, -0.11,  0,   1.60,  45.00
2020/01/08 22:29:13,  49.70, 24.5, 555, 428, -0.11,  0,   1.60,  45.00
2020/01/08 22:29:23,  49.70, 24.8, 555, 428, -0.11,  0,   1.60,  45.00
2020/01/08 22:29:33,  49.70, 24.5, 555, 428, -0.11,  0,   1.60,  45.00
2020/01/08 22:29:43,  49.70, 24.7, 555, 429, -0.10,  0,   1.60,  45.00
2020/01/08 22:29:53,  49.70, 24.4, 555, 429, -0.11,  0,   1.60,  45.00
2020/01/08 22:30:03,  49.70, 24.4, 555, 429, -0.11,  0,   1.60,  45.00
2020/01/08 22:30:13,  49.70, 24.7, 555, 429, -0.11,  0,   1.60,  45.00
2020/01/08 22:30:23,  49.70, 24.5, 555, 429, -0.11,  0,   1.20,  45.00
2020/01/08 22:30:33,  49.70, 24.7, 555, 429, -0.11,  0,   1.20,  45.00
2020/01/08 22:30:43,  49.70, 24.8, 555, 429, -0.11,  0,   1.20,  45.00
2020/01/08 22:30:53,  49.70, 24.7, 555, 429, -0.12,  0,   1.20,  45.00
2020/01/08 22:31:03,  49.70, 24.7, 555, 429, -0.11,  0,   1.20,  45.00
2020/01/08 22:31:13,  49.70, 24.7, 555, 429, -0.11,  0,   1.20,  45.00
2020/01/08 22:31:23,  49.70, 24.5, 556, 429, -0.12,  0,   1.20,  45.00
2020/01/08 22:31:33,  49.70, 24.4, 556, 429, -0.11,  0,   1.20,  45.00
2020/01/08 22:31:43,  49.70, 25.0, 556, 429, -0.12,  0,   1.20,  45.00
2020/01/08 22:31:53,  49.70, 24.8, 556, 429, -0.12,  0,   1.20,  45.00
2020/01/08 22:32:03,  49.70, 24.9, 556, 429, -0.12,  0,   1.20,  45.00
2020/01/08 22:32:13,  49.70, 24.7, 556, 429, -0.12,  0,   1.20,  45.00
2020/01/08 22:32:23,  49.70, 24.7, 556, 429, -0.12,  0,   1.20,  45.00
2020/01/08 22:32:33,  49.70, 24.6, 556, 429, -0.13,  0,   1.20,  45.00
2020/01/08 22:32:43,  49.70, 24.7, 556, 430, -0.12,  0,   1.20,  45.00
2020/01/08 22:32:53,  49.70, 24.4, 556, 430, -0.12,  0,   1.20,  45.00
2020/01/08 22:33:03,  49.70, 24.6, 556, 430, -0.11,  0,   1.20,  45.00
2020/01/08 22:33:13,  49.70, 24.9, 556, 430, -0.11,  0,   1.20,  45.00
2020/01/08 22:33:23,  49.70, 24.5, 557, 430, -0.12,  0,   1.20,  45.00
2020/01/08 22:33:33,  49.70, 24.8, 557, 430, -0.12,  0,   1.20,  45.00
2020/01/08 22:33:43,  49.70, 24.7, 557, 430, -0.12,  0,   1.20,  45.00
2020/01/08 22:33:53,  49.70, 24.7, 557, 430, -0.13,  0,   1.20,  45.00
2020/01/08 22:34:03,  49.70, 24.5, 557, 430, -0.12,  0,   1.20,  45.00
2020/01/08 22:34:13,  49.70, 24.6, 557, 430, -0.12,  0,   1.20,  45.00
2020/01/08 22:34:23,  49.70, 24.8, 557, 430, -0.13,  0,   1.20,  45.00
2020/01/08 22:34:33,  49.70, 24.6, 557, 430, -0.11,  0,   1.20,  45.00
2020/01/08 22:34:43,  49.70, 24.8, 557, 430, -0.12,  0,   1.20,  45.00
