:GT2K_LOG,2
:LOGGING_ID,6
:LOGGING_NAME,"Dryer1Fire"
:SERIAL_ID,56
:DEVICE_NUM,8
:RECORD_NUM,3600
:DATE_ORDER,YYYY/MM/DD hh:mm:ss
:LOCAL_TIME,GMT 00:00
:TIME_INF_ORDER,L
:DEV_COMMENT,"ÑBÑ|ÑpÑwÑ~ÑÄÑÉÑÑÑé ÑÉÑçÑÇÑéÑë","ÑBÑÑÑÄÑÇ ÑtÑÖÑÑÑéÑu","ÑSÑuÑ}ÑÅ. Ñr ÑqÑÄÑÇÑÄÑrÑu","ÑSÑuÑ}ÑÅ. Ñr ÑÑ-ÑsÑuÑ~","ÑQÑpÑxÑÇ. Ñr ÑÑÑÄÑÅÑ{Ñu","ÑYÑyÑqÑuÑÇ 0-100%","ÑPÑÄÑtÑpÑâÑp ÑÑÑÄÑÅÑ|ÑyÑrÑp","ÑPÑÄÑtÑpÑâÑp ÑrÑÄÑxÑtÑÖÑáÑp"
:DEV_TYPE,REAL,REAL,REAL,REAL,REAL,BIN16,REAL,REAL
:DISP_TYPE,REAL_FIX,REAL_FIX,REAL_FIX,REAL_FIX,REAL_FIX,DEC,REAL_FIX,REAL_FIX
:DEV_SIZE,2,2,2,2,2,1,2,2
2020/01/18 12:20:03,  49.20, 24.9, 680, 675, -0.12,  0,   2.00,  45.00
2020/01/18 12:20:13,  49.20, 25.0, 680, 675, -0.13,  0,   2.00,  45.00
2020/01/18 12:20:23,  49.20, 25.0, 680, 675, -0.12,  0,   2.00,  45.00
2020/01/18 12:20:33,  49.20, 24.9, 680, 675, -0.12,  0,   2.00,  45.00
2020/01/18 12:20:43,  49.20, 25.1, 681, 675, -0.11,  0,   2.00,  45.00
2020/01/18 12:20:53,  49.20, 25.0, 681, 675, -0.12,  0,   2.00,  45.00
2020/01/18 12:21:03,  49.20, 25.1, 681, 675, -0.13,  0,   2.00,  45.00
2020/01/18 12:21:13,  49.20, 24.9, 681, 675, -0.11,  0,   2.00,  45.00
2020/01/18 12:21:23,  49.20, 25.1, 681, 675, -0.11,  0,   2.00,  45.00
2020/01/18 12:21:33,  49.20, 25.2, 681, 675, -0.12,  0,   2.00,  45.00
2020/01/18 12:21:43,  49.20, 25.2, 681, 675, -0.12,  0,   0.00,  45.00
2020/01/18 12:21:53,  49.20, 25.1, 682, 675, -0.14,  0,   0.00,  45.00
2020/01/18 12:22:03,  49.20, 25.1, 682, 675, -0.15,  0,   0.00,  45.00
2020/01/18 12:22:13,  49.20, 25.2, 682, 675, -0.15,  0,   0.00,  45.00
2020/01/18 12:22:23,  49.20, 25.3, 682, 675, -0.15,  0,   0.00,  45.00
2020/01/18 12:22:33,  49.20, 25.3, 683, 675, -0.15,  0,   0.00,  45.00
2020/01/18 12:22:43,  49.20, 25.2, 683, 675, -0.15,  0,   0.00,  45.00
2020/01/18 12:22:53,  49.20, 25.2, 683, 675, -0.15,  0,   0.00,  45.00
2020/01/18 12:23:03,  49.20, 25.3, 683, 675, -0.16,  0,   0.00,  45.00
2020/01/18 12:23:13,  49.20, 25.3, 683, 675, -0.16,  0,   0.00,  45.00
2020/01/18 12:23:23,  49.20, 25.3, 683, 675, -0.16,  0,   0.00,  45.00
2020/01/18 12:23:33,  49.20, 25.4, 683, 675, -0.16,  0,   0.00,  45.00
2020/01/18 12:23:43,  49.20, 25.3, 684, 675, -0.16,  0,   0.00,  45.00
2020/01/18 12:23:53,  49.20, 25.2, 684, 674, -0.16,  0,   0.00,  45.00
2020/01/18 12:24:03,  49.20, 25.2, 684, 675, -0.17,  0,   0.00,  45.00
2020/01/18 12:24:13,  49.20, 25.2, 684, 675, -0.16,  0,   0.00,  45.00
2020/01/18 12:24:23,  49.20, 25.2, 684, 674, -0.17,  0,   0.00,  45.00
2020/01/18 12:24:33,  49.20, 25.4, 684, 674, -0.17,  0,   0.00,  45.00
2020/01/18 12:24:43,  49.20, 25.2, 684, 674, -0.17,  0,   0.00,  45.00
2020/01/18 12:24:53,  49.20, 25.3, 684, 674, -0.17,  0,   0.00,  45.00
2020/01/18 12:25:03,  49.20, 25.2, 684, 674, -0.17,  0,   2.00,  45.00
2020/01/18 12:25:13,  49.20, 25.2, 683, 674, -0.14,  0,   2.00,  45.00
2020/01/18 12:25:23,  49.20, 25.2, 683, 674, -0.14,  0,   2.00,  45.00
2020/01/18 12:25:33,  49.20, 25.3, 683, 674, -0.14,  0,   2.00,  45.00
2020/01/18 12:25:43,  49.20, 25.0, 683, 674, -0.13,  0,   2.00,  45.00
2020/01/18 12:25:53,  49.20, 25.0, 683, 674, -0.14,  0,   2.00,  45.00
2020/01/18 12:26:03,  49.20, 25.2, 683, 674, -0.13,  0,   2.00,  45.00
2020/01/18 12:26:13,  49.20, 25.0, 683, 674, -0.13,  0,   2.00,  45.00
2020/01/18 12:26:23,  49.20, 25.0, 682, 674, -0.13,  0,   2.00,  45.00
2020/01/18 12:26:33,  49.20, 25.2, 682, 674, -0.13,  0,   2.00,  45.00
2020/01/18 12:26:43,  49.20, 25.1, 682, 674, -0.12,  0,   2.00,  45.00
2020/01/18 12:26:53,  49.20, 25.1, 682, 674, -0.12,  0,   2.00,  45.00
2020/01/18 12:27:03,  49.20, 25.3, 682, 674, -0.13,  0,   2.00,  45.00
2020/01/18 12:27:13,  49.20, 25.1, 682, 674, -0.13,  0,   2.00,  45.00
2020/01/18 12:27:23,  49.20, 25.3, 682, 674, -0.13,  0,   2.00,  45.00
2020/01/18 12:27:33,  49.20, 25.2, 682, 674, -0.13,  0,   2.00,  45.00
2020/01/18 12:27:43,  49.20, 25.3, 682, 674, -0.13,  0,   2.00,  45.00
2020/01/18 12:27:53,  49.20, 25.3, 682, 674, -0.13,  0,   2.00,  45.00
2020/01/18 12:28:03,  49.20, 24.9, 682, 674, -0.12,  0,   2.00,  45.00
2020/01/18 12:28:13,  49.20, 25.2, 682, 674, -0.12,  0,   2.00,  45.00
2020/01/18 12:28:23,  49.20, 25.1, 682, 674, -0.13,  0,   2.00,  45.00
2020/01/18 12:28:33,  49.20, 25.2, 682, 674, -0.12,  0,   2.00,  45.00
2020/01/18 12:28:43,  49.20, 25.1, 682, 674, -0.12,  0,   2.00,  45.00
2020/01/18 12:28:53,  49.20, 25.2, 682, 674, -0.12,  0,   2.00,  45.00
2020/01/18 12:29:03,  49.20, 25.2, 683, 674, -0.12,  0,   2.00,  45.00
2020/01/18 12:29:13,  49.20, 25.0, 683, 674, -0.12,  0,   2.00,  45.00
2020/01/18 12:29:23,  49.20, 25.2, 683, 674, -0.11,  0,   2.00,  45.00
2020/01/18 12:29:33,  49.20, 25.2, 683, 674, -0.12,  0,   2.00,  45.00
2020/01/18 12:29:43,  49.20, 25.2, 683, 674, -0.12,  0,   2.00,  45.00
2020/01/18 12:29:53,  49.20, 25.1, 684, 674, -0.11,  0,   2.00,  45.00
2020/01/18 12:30:03,  49.20, 25.2, 684, 674, -0.11,  0,   2.00,  45.00
2020/01/18 12:30:13,  49.20, 25.6, 684, 674, -0.13,  0,   0.00,  45.00
2020/01/18 12:30:23,  49.20, 25.5, 684, 674, -0.14,  0,   0.00,  45.00
2020/01/18 12:30:33,  49.20, 25.4, 684, 674, -0.14,  0,   0.00,  45.00
2020/01/18 12:30:43,  49.20, 25.3, 685, 674, -0.15,  0,   0.00,  45.00
2020/01/18 12:30:53,  49.20, 25.1, 685, 674, -0.16,  0,   0.00,  45.00
2020/01/18 12:31:03,  49.20, 25.3, 685, 674, -0.15,  0,   0.00,  45.00
2020/01/18 12:31:13,  49.20, 25.4, 685, 674, -0.16,  0,   0.00,  45.00
2020/01/18 12:31:23,  49.20, 25.3, 686, 674, -0.16,  0,   0.00,  45.00
2020/01/18 12:31:33,  49.20, 25.2, 686, 674, -0.16,  0,   0.00,  45.00
2020/01/18 12:31:43,  49.20, 25.5, 686, 674, -0.16,  0,   0.00,  45.00
2020/01/18 12:31:53,  49.20, 25.3, 686, 674, -0.17,  0,   0.00,  45.00
2020/01/18 12:32:03,  49.20, 25.4, 686, 674, -0.17,  0,   0.00,  45.00
2020/01/18 12:32:13,  49.20, 25.2, 686, 674, -0.17,  0,   0.00,  45.00
2020/01/18 12:32:23,  49.20, 25.4, 686, 674, -0.17,  0,   0.00,  45.00
2020/01/18 12:32:33,  49.20, 25.2, 686, 674, -0.17,  0,   0.00,  45.00
2020/01/18 12:32:43,  49.20, 25.3, 687, 674, -0.17,  0,   0.00,  45.00
2020/01/18 12:32:53,  49.20, 25.3, 687, 674, -0.17,  0,   0.00,  45.00
2020/01/18 12:33:03,  49.20, 25.4, 687, 674, -0.17,  0,   0.00,  45.00
2020/01/18 12:33:13,  49.20, 25.3, 686, 674, -0.17,  0,   0.00,  45.00
2020/01/18 12:33:23,  49.20, 25.3, 686, 674, -0.17,  0,   0.00,  45.00
2020/01/18 12:33:33,  49.20, 25.4, 686, 674, -0.17,  0,   2.00,  45.00
2020/01/18 12:33:43,  49.20, 25.4, 686, 674, -0.14,  0,   2.00,  45.00
2020/01/18 12:33:53,  49.20, 25.3, 686, 674, -0.14,  0,   2.00,  45.00
2020/01/18 12:34:03,  49.20, 25.3, 686, 674, -0.14,  0,   2.00,  45.00
2020/01/18 12:34:13,  49.20, 25.4, 686, 674, -0.14,  0,   2.00,  45.00
2020/01/18 12:34:23,  49.20, 25.2, 686, 674, -0.13,  0,   2.00,  45.00
2020/01/18 12:34:33,  49.20, 25.2, 686, 674, -0.13,  0,   2.00,  45.00
2020/01/18 12:34:43,  49.20, 25.4, 685, 674, -0.13,  0,   2.00,  45.00
