:GT2K_LOG,2
:LOGGING_ID,6
:LOGGING_NAME,"Dryer1Fire"
:SERIAL_ID,50
:DEVICE_NUM,8
:RECORD_NUM,3600
:DATE_ORDER,YYYY/MM/DD hh:mm:ss
:LOCAL_TIME,GMT 00:00
:TIME_INF_ORDER,L
:DEV_COMMENT,"ÑBÑ|ÑpÑwÑ~ÑÄÑÉÑÑÑé ÑÉÑçÑÇÑéÑë","ÑBÑÑÑÄÑÇ ÑtÑÖÑÑÑéÑu","ÑSÑuÑ}ÑÅ. Ñr ÑqÑÄÑÇÑÄÑrÑu","ÑSÑuÑ}ÑÅ. Ñr ÑÑ-ÑsÑuÑ~","ÑQÑpÑxÑÇ. Ñr ÑÑÑÄÑÅÑ{Ñu","ÑYÑyÑqÑuÑÇ 0-100%","ÑPÑÄÑtÑpÑâÑp ÑÑÑÄÑÅÑ|ÑyÑrÑp","ÑPÑÄÑtÑpÑâÑp ÑrÑÄÑxÑtÑÖÑáÑp"
:DEV_TYPE,REAL,REAL,REAL,REAL,REAL,BIN16,REAL,REAL
:DISP_TYPE,REAL_FIX,REAL_FIX,REAL_FIX,REAL_FIX,REAL_FIX,DEC,REAL_FIX,REAL_FIX
:DEV_SIZE,2,2,2,2,2,1,2,2
2020/01/16 00:20:03,  49.50, 25.0, 838, 848, -0.13,  0,   1.60,  45.00
2020/01/16 00:20:13,  49.50, 25.6, 839, 848, -0.14,  0,   1.60,  45.00
2020/01/16 00:20:23,  49.50, 25.4, 839, 848, -0.13,  0,   1.60,  45.00
2020/01/16 00:20:33,  49.50, 25.3, 839, 848, -0.13,  0,   1.60,  45.00
2020/01/16 00:20:43,  49.50, 25.4, 840, 848, -0.13,  0,   1.60,  45.00
2020/01/16 00:20:53,  49.50, 25.4, 840, 848, -0.12,  0,   1.60,  45.00
2020/01/16 00:21:03,  49.50, 25.3, 841, 848, -0.13,  0,   1.60,  45.00
2020/01/16 00:21:13,  49.50, 25.3, 841, 848, -0.13,  0,   0.00,  45.00
2020/01/16 00:21:23,  49.50, 25.3, 841, 848, -0.15,  0,   0.00,  45.00
2020/01/16 00:21:33,  49.50, 25.4, 842, 848, -0.16,  0,   0.00,  45.00
2020/01/16 00:21:43,  49.50, 25.4, 842, 848, -0.16,  0,   0.00,  45.00
2020/01/16 00:21:53,  49.50, 25.3, 843, 848, -0.16,  0,   0.00,  45.00
2020/01/16 00:22:03,  49.50, 25.4, 843, 848, -0.16,  0,   0.00,  45.00
2020/01/16 00:22:13,  49.50, 25.3, 844, 848, -0.16,  0,   0.00,  45.00
2020/01/16 00:22:23,  49.50, 25.4, 844, 848, -0.17,  0,   0.00,  45.00
2020/01/16 00:22:33,  49.50, 25.3, 845, 848, -0.17,  0,   0.00,  45.00
2020/01/16 00:22:43,  49.50, 25.3, 845, 848, -0.17,  0,   0.00,  45.00
2020/01/16 00:22:53,  49.50, 25.5, 845, 848, -0.17,  0,   0.00,  45.00
2020/01/16 00:23:03,  49.50, 25.3, 846, 848, -0.17,  0,   0.00,  45.00
2020/01/16 00:23:13,  49.50, 25.3, 846, 848, -0.17,  0,   0.00,  45.00
2020/01/16 00:23:23,  49.50, 25.3, 846, 848, -0.17,  0,   0.00,  45.00
2020/01/16 00:23:33,  49.50, 25.1, 846, 848, -0.17,  0,   0.00,  45.00
2020/01/16 00:23:43,  49.50, 25.3, 846, 848, -0.18,  0,   0.00,  45.00
2020/01/16 00:23:53,  49.50, 25.3, 846, 848, -0.18,  0,   0.00,  45.00
2020/01/16 00:24:03,  49.50, 25.3, 846, 848, -0.19,  0,   0.00,  45.00
2020/01/16 00:24:13,  49.50, 25.4, 846, 848, -0.18,  0,   0.00,  45.00
2020/01/16 00:24:23,  49.50, 25.3, 846, 848, -0.18,  0,   0.00,  45.00
2020/01/16 00:24:33,  49.50, 25.3, 846, 848, -0.18,  0,   1.60,  45.00
2020/01/16 00:24:43,  49.50, 25.4, 846, 848, -0.16,  0,   1.60,  45.00
2020/01/16 00:24:53,  49.50, 25.3, 846, 848, -0.15,  0,   1.60,  45.00
2020/01/16 00:25:03,  49.50, 25.3, 846, 848, -0.14,  0,   1.60,  45.00
2020/01/16 00:25:13,  49.50, 25.3, 846, 848, -0.15,  0,   1.60,  45.00
2020/01/16 00:25:23,  49.50, 25.3, 846, 848, -0.15,  0,   1.60,  45.00
2020/01/16 00:25:33,  49.50, 25.4, 846, 848, -0.15,  0,   1.60,  45.00
2020/01/16 00:25:43,  49.50, 25.4, 846, 848, -0.15,  0,   1.60,  45.00
2020/01/16 00:25:53,  49.50, 25.4, 846, 848, -0.14,  0,   1.60,  45.00
2020/01/16 00:26:03,  49.50, 25.4, 846, 849, -0.14,  0,   1.60,  45.00
2020/01/16 00:26:13,  49.50, 25.4, 846, 849, -0.14,  0,   1.60,  45.00
2020/01/16 00:26:23,  49.50, 25.3, 845, 849, -0.13,  0,   1.60,  45.00
2020/01/16 00:26:33,  49.50, 25.2, 845, 849, -0.14,  0,   1.60,  45.00
2020/01/16 00:26:43,  49.50, 25.4, 845, 849, -0.14,  0,   1.60,  45.00
2020/01/16 00:26:53,  49.50, 25.4, 845, 849, -0.13,  0,   1.60,  45.00
2020/01/16 00:27:03,  49.50, 25.4, 845, 849, -0.14,  0,   1.60,  45.00
2020/01/16 00:27:13,  49.50, 25.4, 845, 849, -0.13,  0,   1.60,  45.00
2020/01/16 00:27:23,  49.50, 25.4, 845, 849, -0.14,  0,   1.60,  45.00
2020/01/16 00:27:33,  49.50, 25.4, 845, 849, -0.14,  0,   1.60,  45.00
2020/01/16 00:27:43,  49.50, 25.5, 846, 849, -0.13,  0,   1.60,  45.00
2020/01/16 00:27:53,  49.50, 25.4, 846, 849, -0.13,  0,   1.60,  45.00
2020/01/16 00:28:03,  49.50, 25.3, 846, 849, -0.13,  0,   1.60,  45.00
2020/01/16 00:28:13,  49.50, 25.4, 846, 849, -0.14,  0,   1.60,  45.00
2020/01/16 00:28:23,  49.50, 25.4, 846, 849, -0.14,  0,   0.00,  45.00
2020/01/16 00:28:33,  49.50, 25.5, 846, 849, -0.15,  0,   0.00,  45.00
2020/01/16 00:28:43,  49.50, 25.4, 847, 849, -0.16,  0,   0.00,  45.00
2020/01/16 00:28:53,  49.50, 25.4, 847, 849, -0.16,  0,   0.00,  45.00
2020/01/16 00:29:03,  49.50, 25.3, 847, 849, -0.16,  0,   0.00,  45.00
2020/01/16 00:29:13,  49.50, 25.3, 847, 849, -0.17,  0,   0.00,  45.00
2020/01/16 00:29:23,  49.50, 25.4, 847, 849, -0.17,  0,   0.00,  45.00
2020/01/16 00:29:33,  49.50, 25.2, 848, 849, -0.18,  0,   0.00,  45.00
2020/01/16 00:29:43,  49.50, 25.3, 848, 849, -0.18,  0,   0.00,  45.00
2020/01/16 00:29:53,  49.50, 25.4, 848, 849, -0.18,  0,   0.00,  45.00
2020/01/16 00:30:03,  49.50, 25.4, 848, 849, -0.18,  0,   0.00,  45.00
2020/01/16 00:30:13,  49.50, 25.3, 848, 849, -0.18,  0,   0.00,  45.00
2020/01/16 00:30:23,  49.50, 25.4, 848, 850, -0.18,  0,   0.00,  45.00
2020/01/16 00:30:33,  49.50, 25.5, 848, 849, -0.18,  0,   1.60,  45.00
2020/01/16 00:30:43,  49.50, 25.4, 848, 849, -0.16,  0,   1.60,  45.00
2020/01/16 00:30:53,  49.50, 25.5, 848, 850, -0.16,  0,   1.60,  45.00
2020/01/16 00:31:03,  49.50, 25.5, 848, 850, -0.15,  0,   1.60,  45.00
2020/01/16 00:31:13,  49.50, 25.3, 848, 850, -0.15,  0,   1.60,  45.00
2020/01/16 00:31:23,  49.50, 25.5, 847, 850, -0.14,  0,   1.60,  45.00
2020/01/16 00:31:33,  49.50, 25.5, 847, 850, -0.14,  0,   1.60,  45.00
2020/01/16 00:31:43,  49.50, 25.4, 847, 850, -0.14,  0,   1.60,  45.00
2020/01/16 00:31:53,  49.50, 25.5, 847, 850, -0.14,  0,   1.60,  45.00
2020/01/16 00:32:03,  49.50, 25.5, 847, 850, -0.14,  0,   1.60,  45.00
2020/01/16 00:32:13,  49.50, 25.4, 847, 850, -0.14,  0,   1.60,  45.00
2020/01/16 00:32:23,  49.50, 25.4, 846, 850, -0.13,  0,   1.60,  45.00
2020/01/16 00:32:33,  49.50, 25.4, 846, 850, -0.13,  0,   1.60,  45.00
2020/01/16 00:32:43,  49.50, 25.4, 847, 850, -0.13,  0,   1.60,  45.00
2020/01/16 00:32:53,  49.50, 25.4, 846, 850, -0.13,  0,   0.00,  45.00
2020/01/16 00:33:03,  49.50, 25.5, 847, 850, -0.15,  0,   0.00,  45.00
2020/01/16 00:33:13,  49.50, 25.5, 847, 850, -0.16,  0,   0.00,  45.00
2020/01/16 00:33:23,  49.50, 25.5, 847, 850, -0.16,  0,   0.00,  45.00
2020/01/16 00:33:33,  49.50, 25.4, 847, 850, -0.16,  0,   0.00,  45.00
2020/01/16 00:33:43,  49.50, 25.5, 847, 850, -0.16,  0,   0.00,  45.00
2020/01/16 00:33:53,  49.50, 25.4, 848, 850, -0.16,  0,   0.00,  45.00
2020/01/16 00:34:03,  49.50, 25.4, 848, 850, -0.17,  0,   0.00,  45.00
2020/01/16 00:34:13,  49.50, 25.5, 848, 850, -0.17,  0,   0.00,  45.00
2020/01/16 00:34:23,  49.50, 25.5, 848, 850, -0.17,  0,   0.00,  45.00
2020/01/16 00:34:33,  49.50, 25.2, 848, 850, -0.18,  0,   0.00,  45.00
2020/01/16 00:34:43,  49.50, 25.6, 848, 850, -0.17,  0,   0.00,  45.00
