:GT2K_LOG,2
:LOGGING_ID,6
:LOGGING_NAME,"Dryer1Fire"
:SERIAL_ID,47
:DEVICE_NUM,8
:RECORD_NUM,3600
:DATE_ORDER,YYYY/MM/DD hh:mm:ss
:LOCAL_TIME,GMT 00:00
:TIME_INF_ORDER,L
:DEV_COMMENT,"ÑBÑ|ÑpÑwÑ~ÑÄÑÉÑÑÑé ÑÉÑçÑÇÑéÑë","ÑBÑÑÑÄÑÇ ÑtÑÖÑÑÑéÑu","ÑSÑuÑ}ÑÅ. Ñr ÑqÑÄÑÇÑÄÑrÑu","ÑSÑuÑ}ÑÅ. Ñr ÑÑ-ÑsÑuÑ~","ÑQÑpÑxÑÇ. Ñr ÑÑÑÄÑÅÑ{Ñu","ÑYÑyÑqÑuÑÇ 0-100%","ÑPÑÄÑtÑpÑâÑp ÑÑÑÄÑÅÑ|ÑyÑrÑp","ÑPÑÄÑtÑpÑâÑp ÑrÑÄÑxÑtÑÖÑáÑp"
:DEV_TYPE,REAL,REAL,REAL,REAL,REAL,BIN16,REAL,REAL
:DISP_TYPE,REAL_FIX,REAL_FIX,REAL_FIX,REAL_FIX,REAL_FIX,DEC,REAL_FIX,REAL_FIX
:DEV_SIZE,2,2,2,2,2,1,2,2
2020/01/14 18:20:03,  49.90, 25.5, 687, 678, -0.16,  0,   0.00,  45.00
2020/01/14 18:20:13,  49.90, 25.5, 687, 678, -0.16,  0,   0.00,  45.00
2020/01/14 18:20:23,  49.90, 25.3, 687, 678, -0.17,  0,   0.00,  45.00
2020/01/14 18:20:33,  49.90, 25.3, 687, 678, -0.17,  0,   0.00,  45.00
2020/01/14 18:20:43,  49.90, 25.3, 687, 678, -0.17,  0,   0.00,  45.00
2020/01/14 18:20:53,  49.90, 25.4, 687, 678, -0.17,  0,   0.00,  45.00
2020/01/14 18:21:03,  49.90, 25.4, 687, 678, -0.17,  0,   0.00,  45.00
2020/01/14 18:21:13,  49.90, 25.4, 687, 678, -0.17,  0,   0.00,  45.00
2020/01/14 18:21:23,  49.90, 25.4, 687, 678, -0.17,  0,   0.00,  45.00
2020/01/14 18:21:33,  49.90, 25.4, 687, 678, -0.17,  0,   0.00,  45.00
2020/01/14 18:21:43,  49.90, 25.3, 687, 678, -0.17,  0,   0.00,  45.00
2020/01/14 18:21:53,  49.90, 25.4, 686, 678, -0.17,  0,   0.00,  45.00
2020/01/14 18:22:03,  49.90, 25.2, 686, 678, -0.17,  0,   0.00,  45.00
2020/01/14 18:22:13,  49.90, 25.3, 686, 678, -0.18,  0,   0.00,  45.00
2020/01/14 18:22:23,  49.90, 25.3, 686, 678, -0.18,  0,   0.00,  45.00
2020/01/14 18:22:33,  49.90, 25.3, 686, 678, -0.18,  0,   0.00,  45.00
2020/01/14 18:22:43,  49.90, 25.2, 686, 678, -0.18,  0,   0.00,  45.00
2020/01/14 18:22:53,  49.90, 25.4, 685, 678, -0.18,  0,   0.00,  45.00
2020/01/14 18:23:03,  49.90, 25.3, 685, 678, -0.18,  0,   0.00,  45.00
2020/01/14 18:23:13,  49.90, 25.3, 685, 678, -0.18,  0,   0.00,  45.00
2020/01/14 18:23:23,  49.90, 25.3, 685, 678, -0.18,  0,   0.00,  45.00
2020/01/14 18:23:33,  49.90, 25.4, 684, 678, -0.18,  0,   0.00,  45.00
2020/01/14 18:23:43,  49.90, 25.3, 684, 678, -0.19,  0,   0.00,  45.00
2020/01/14 18:23:53,  49.90, 25.3, 684, 678, -0.19,  0,   0.00,  45.00
2020/01/14 18:24:03,  49.90, 25.4, 684, 678, -0.19,  0,   0.00,  45.00
2020/01/14 18:24:13,  49.90, 25.3, 683, 678, -0.19,  0,   0.00,  45.00
2020/01/14 18:24:23,  49.90, 25.3, 683, 678, -0.18,  0,   0.00,  45.00
2020/01/14 18:24:33,  49.90, 25.4, 683, 679, -0.19,  0,   0.00,  45.00
2020/01/14 18:24:43,  49.90, 25.4, 682, 679, -0.19,  0,   0.00,  45.00
2020/01/14 18:24:53,  49.90, 25.4, 682, 679, -0.19,  0,   0.00,  45.00
2020/01/14 18:25:03,  49.90, 25.4, 681, 679, -0.19,  0,   0.00,  45.00
2020/01/14 18:25:13,  49.90, 25.4, 681, 679, -0.19,  0,   0.00,  45.00
2020/01/14 18:25:23,  49.90, 25.4, 681, 679, -0.19,  0,   0.00,  45.00
2020/01/14 18:25:33,  49.90, 25.3, 680, 679, -0.19,  0,   0.00,  45.00
2020/01/14 18:25:43,  49.90, 25.5, 680, 679, -0.20,  0,   0.00,  45.00
2020/01/14 18:25:53,  49.90, 25.4, 679, 679, -0.19,  0,   1.80,  45.00
2020/01/14 18:26:03,  49.90, 25.4, 679, 679, -0.16,  0,   1.80,  45.00
2020/01/14 18:26:13,  49.90, 25.4, 679, 679, -0.16,  0,   1.80,  45.00
2020/01/14 18:26:23,  49.90, 25.4, 678, 679, -0.15,  0,   1.80,  45.00
2020/01/14 18:26:33,  49.90, 25.4, 678, 679, -0.15,  0,   1.80,  45.00
2020/01/14 18:26:43,  49.90, 25.3, 678, 679, -0.15,  0,   1.80,  45.00
2020/01/14 18:26:53,  49.90, 25.4, 677, 679, -0.15,  0,   1.80,  45.00
2020/01/14 18:27:03,  49.90, 25.4, 677, 679, -0.14,  0,   1.80,  45.00
2020/01/14 18:27:13,  49.90, 25.4, 677, 679, -0.14,  0,   1.80,  45.00
2020/01/14 18:27:23,  49.90, 25.5, 676, 679, -0.14,  0,   1.80,  45.00
2020/01/14 18:27:33,  49.90, 25.4, 676, 679, -0.14,  0,   1.80,  45.00
2020/01/14 18:27:43,  49.90, 25.4, 676, 679, -0.15,  0,   1.80,  45.00
2020/01/14 18:27:53,  49.90, 25.4, 675, 679, -0.14,  0,   0.00,  45.00
2020/01/14 18:28:03,  49.90, 25.5, 675, 679, -0.16,  0,   0.00,  45.00
2020/01/14 18:28:13,  49.90, 25.5, 675, 679, -0.17,  0,   0.00,  45.00
2020/01/14 18:28:23,  49.90, 25.5, 675, 679, -0.18,  0,   0.00,  45.00
2020/01/14 18:28:33,  49.90, 25.5, 675, 679, -0.18,  0,   0.00,  45.00
2020/01/14 18:28:43,  49.90, 25.5, 675, 680, -0.18,  0,   0.00,  45.00
2020/01/14 18:28:53,  49.90, 25.5, 674, 680, -0.18,  0,   0.00,  45.00
2020/01/14 18:29:03,  49.90, 25.5, 674, 680, -0.19,  0,   0.00,  45.00
2020/01/14 18:29:13,  49.90, 25.5, 674, 680, -0.19,  0,   0.00,  45.00
2020/01/14 18:29:23,  49.90, 25.5, 674, 680, -0.18,  0,   0.00,  45.00
2020/01/14 18:29:33,  49.90, 25.5, 673, 680, -0.19,  0,   0.00,  45.00
2020/01/14 18:29:43,  49.90, 25.4, 673, 680, -0.19,  0,   0.00,  45.00
2020/01/14 18:29:53,  49.90, 25.4, 673, 680, -0.18,  0,   0.00,  45.00
2020/01/14 18:30:03,  49.90, 25.5, 673, 680, -0.18,  0,   0.00,  45.00
2020/01/14 18:30:13,  49.90, 25.5, 673, 680, -0.18,  0,   0.00,  45.00
2020/01/14 18:30:23,  49.90, 25.5, 673, 680, -0.18,  0,   0.00,  45.00
2020/01/14 18:30:33,  49.90, 25.5, 672, 680, -0.18,  0,   1.80,  45.00
2020/01/14 18:30:43,  49.90, 25.5, 672, 680, -0.16,  0,   1.80,  45.00
2020/01/14 18:30:53,  49.90, 25.5, 672, 680, -0.15,  0,   1.80,  45.00
2020/01/14 18:31:03,  49.90, 25.4, 672, 680, -0.15,  0,   1.80,  45.00
2020/01/14 18:31:13,  49.90, 25.5, 671, 680, -0.15,  0,   1.80,  45.00
2020/01/14 18:31:23,  49.90, 25.5, 671, 680, -0.15,  0,   1.80,  45.00
2020/01/14 18:31:33,  49.90, 25.4, 671, 680, -0.14,  0,   1.60,  45.00
2020/01/14 18:31:43,  49.90, 25.6, 671, 680, -0.14,  0,   0.00,  45.00
2020/01/14 18:31:53,  49.90, 25.6, 670, 680, -0.16,  0,   0.00,  45.00
2020/01/14 18:32:03,  49.90, 25.6, 670, 680, -0.16,  0,   0.00,  45.00
2020/01/14 18:32:13,  49.90, 25.6, 670, 681, -0.17,  0,   0.00,  45.00
2020/01/14 18:32:23,  49.90, 25.5, 670, 680, -0.17,  0,   0.00,  45.00
2020/01/14 18:32:33,  49.90, 25.7, 670, 681, -0.17,  0,   0.00,  45.00
2020/01/14 18:32:43,  49.90, 25.7, 669, 681, -0.18,  0,   0.00,  45.00
2020/01/14 18:32:53,  49.90, 25.6, 669, 681, -0.17,  0,   0.00,  45.00
2020/01/14 18:33:03,  49.90, 25.6, 669, 681, -0.17,  0,   0.00,  45.00
2020/01/14 18:33:13,  49.90, 25.6, 669, 681, -0.18,  0,   0.00,  45.00
2020/01/14 18:33:23,  49.90, 25.5, 669, 681, -0.18,  0,   0.00,  45.00
2020/01/14 18:33:33,  49.90, 25.6, 669, 681, -0.18,  0,   0.00,  45.00
2020/01/14 18:33:43,  49.90, 25.5, 669, 681, -0.18,  0,   0.00,  45.00
2020/01/14 18:33:53,  49.90, 25.6, 669, 681, -0.18,  0,   0.00,  45.00
2020/01/14 18:34:03,  49.90, 25.6, 669, 681, -0.18,  0,   0.00,  45.00
2020/01/14 18:34:13,  49.90, 25.6, 668, 681, -0.18,  0,   0.00,  45.00
2020/01/14 18:34:23,  49.90, 25.5, 668, 681, -0.18,  0,   0.00,  45.00
2020/01/14 18:34:33,  49.90, 25.6, 668, 681, -0.18,  0,   1.60,  45.00
2020/01/14 18:34:43,  49.90, 25.5, 668, 681, -0.17,  0,   1.60,  45.00
