:GT2K_LOG,2
:LOGGING_ID,6
:LOGGING_NAME,"Dryer1Fire"
:SERIAL_ID,36
:DEVICE_NUM,8
:RECORD_NUM,3600
:DATE_ORDER,YYYY/MM/DD hh:mm:ss
:LOCAL_TIME,GMT 00:00
:TIME_INF_ORDER,L
:DEV_COMMENT,"ÑBÑ|ÑpÑwÑ~ÑÄÑÉÑÑÑé ÑÉÑçÑÇÑéÑë","ÑBÑÑÑÄÑÇ ÑtÑÖÑÑÑéÑu","ÑSÑuÑ}ÑÅ. Ñr ÑqÑÄÑÇÑÄÑrÑu","ÑSÑuÑ}ÑÅ. Ñr ÑÑ-ÑsÑuÑ~","ÑQÑpÑxÑÇ. Ñr ÑÑÑÄÑÅÑ{Ñu","ÑYÑyÑqÑuÑÇ 0-100%","ÑPÑÄÑtÑpÑâÑp ÑÑÑÄÑÅÑ|ÑyÑrÑp","ÑPÑÄÑtÑpÑâÑp ÑrÑÄÑxÑtÑÖÑáÑp"
:DEV_TYPE,REAL,REAL,REAL,REAL,REAL,BIN16,REAL,REAL
:DISP_TYPE,REAL_FIX,REAL_FIX,REAL_FIX,REAL_FIX,REAL_FIX,DEC,REAL_FIX,REAL_FIX
:DEV_SIZE,2,2,2,2,2,1,2,2
2020/01/10 04:20:03,  49.40, 24.9, 610, 617, -0.17,  0,   0.00,  45.00
2020/01/10 04:20:13,  49.40, 24.9, 610, 617, -0.18,  0,   0.00,  45.00
2020/01/10 04:20:23,  49.40, 24.9, 610, 617, -0.17,  0,   0.00,  45.00
2020/01/10 04:20:33,  49.40, 24.9, 610, 617, -0.18,  0,   0.00,  45.00
2020/01/10 04:20:43,  49.40, 24.9, 610, 617, -0.18,  0,   0.00,  45.00
2020/01/10 04:20:53,  49.40, 24.9, 610, 617, -0.19,  0,   0.00,  45.00
2020/01/10 04:21:03,  49.40, 25.1, 610, 617, -0.18,  0,   0.00,  45.00
2020/01/10 04:21:13,  49.40, 24.9, 610, 617, -0.19,  0,   0.00,  45.00
2020/01/10 04:21:23,  49.40, 24.9, 610, 617, -0.19,  0,   0.00,  45.00
2020/01/10 04:21:33,  49.40, 24.9, 610, 617, -0.19,  0,   0.00,  45.00
2020/01/10 04:21:43,  49.40, 24.9, 610, 617, -0.20,  0,   0.00,  45.00
2020/01/10 04:21:53,  49.40, 24.8, 610, 617, -0.18,  0,   0.00,  45.00
2020/01/10 04:22:03,  49.40, 25.0, 609, 617, -0.20,  0,   0.00,  45.00
2020/01/10 04:22:13,  49.40, 25.1, 609, 617, -0.18,  0,   0.00,  45.00
2020/01/10 04:22:23,  49.40, 25.0, 609, 617, -0.20,  0,   0.00,  45.00
2020/01/10 04:22:33,  49.40, 24.9, 609, 617, -0.20,  0,   0.00,  45.00
2020/01/10 04:22:43,  49.40, 24.8, 608, 617, -0.19,  0,   1.80,  45.00
2020/01/10 04:22:53,  49.40, 24.9, 608, 617, -0.18,  0,   1.80,  45.00
2020/01/10 04:23:03,  49.40, 24.7, 608, 617, -0.16,  0,   1.80,  45.00
2020/01/10 04:23:13,  49.40, 24.9, 608, 617, -0.14,  0,   1.80,  45.00
2020/01/10 04:23:23,  49.40, 24.7, 607, 617, -0.15,  0,   1.80,  45.00
2020/01/10 04:23:33,  49.40, 24.9, 607, 617, -0.13,  0,   1.80,  45.00
2020/01/10 04:23:43,  49.40, 24.9, 607, 617, -0.14,  0,   1.80,  45.00
2020/01/10 04:23:53,  49.40, 25.0, 606, 617, -0.13,  0,   1.80,  45.00
2020/01/10 04:24:03,  49.40, 24.8, 606, 617, -0.13,  0,   1.80,  45.00
2020/01/10 04:24:13,  49.40, 24.7, 606, 617, -0.13,  0,   1.80,  45.00
2020/01/10 04:24:23,  49.40, 24.9, 605, 617, -0.12,  0,   1.80,  45.00
2020/01/10 04:24:33,  49.40, 24.9, 605, 617, -0.13,  0,   1.80,  45.00
2020/01/10 04:24:43,  49.40, 24.7, 605, 617, -0.13,  0,   1.80,  45.00
2020/01/10 04:24:53,  49.40, 24.8, 605, 617, -0.13,  0,   1.80,  45.00
2020/01/10 04:25:03,  49.40, 24.7, 605, 617, -0.13,  0,   1.80,  45.00
2020/01/10 04:25:13,  49.40, 24.5, 605, 617, -0.13,  0,   1.80,  45.00
2020/01/10 04:25:23,  49.40, 24.8, 604, 617, -0.12,  0,   1.80,  45.00
2020/01/10 04:25:33,  49.40, 24.7, 604, 617, -0.12,  0,   1.80,  45.00
2020/01/10 04:25:43,  49.40, 24.6, 604, 617, -0.12,  0,   1.80,  45.00
2020/01/10 04:25:53,  49.40, 24.6, 604, 617, -0.13,  0,   1.80,  45.00
2020/01/10 04:26:03,  49.40, 24.8, 604, 617, -0.13,  0,   1.80,  45.00
2020/01/10 04:26:13,  49.40, 24.7, 604, 617, -0.12,  0,   1.80,  45.00
2020/01/10 04:26:23,  49.40, 24.8, 604, 617, -0.12,  0,   1.80,  45.00
2020/01/10 04:26:33,  49.40, 24.7, 604, 617, -0.12,  0,   1.80,  45.00
2020/01/10 04:26:43,  49.40, 24.6, 604, 617, -0.13,  0,   1.80,  45.00
2020/01/10 04:26:53,  49.40, 24.8, 604, 617, -0.12,  0,   1.80,  45.00
2020/01/10 04:27:03,  49.40, 24.8, 604, 617, -0.12,  0,   1.80,  45.00
2020/01/10 04:27:13,  49.40, 24.7, 604, 617, -0.12,  0,   1.80,  45.00
2020/01/10 04:27:23,  49.40, 24.5, 604, 617, -0.12,  0,   1.80,  45.00
2020/01/10 04:27:33,  49.40, 24.8, 605, 617, -0.12,  0,   1.80,  45.00
2020/01/10 04:27:43,  49.40, 24.7, 605, 617, -0.12,  0,   1.80,  45.00
2020/01/10 04:27:53,  49.40, 24.6, 605, 617, -0.13,  0,   1.80,  45.00
2020/01/10 04:28:03,  49.40, 24.6, 605, 617, -0.12,  0,   1.80,  45.00
2020/01/10 04:28:13,  49.40, 24.7, 605, 617, -0.14,  0,   0.00,  45.00
2020/01/10 04:28:23,  49.40, 24.8, 605, 617, -0.16,  0,   0.00,  45.00
2020/01/10 04:28:33,  49.40, 24.8, 605, 617, -0.16,  0,   0.00,  45.00
2020/01/10 04:28:43,  49.40, 24.7, 605, 617, -0.18,  0,   0.00,  45.00
2020/01/10 04:28:53,  49.40, 24.7, 605, 617, -0.18,  0,   0.00,  45.00
2020/01/10 04:29:03,  49.40, 24.8, 605, 617, -0.19,  0,   0.00,  45.00
2020/01/10 04:29:13,  49.40, 25.0, 606, 617, -0.18,  0,   0.00,  45.00
2020/01/10 04:29:23,  49.40, 24.8, 605, 617, -0.20,  0,   0.00,  45.00
2020/01/10 04:29:33,  49.40, 24.8, 606, 617, -0.19,  0,   0.00,  45.00
2020/01/10 04:29:43,  49.40, 24.8, 606, 617, -0.20,  0,   0.00,  45.00
2020/01/10 04:29:53,  49.40, 24.9, 606, 617, -0.20,  0,   0.00,  45.00
2020/01/10 04:30:03,  49.40, 24.9, 606, 617, -0.20,  0,   1.80,  45.00
2020/01/10 04:30:13,  49.40, 24.7, 606, 617, -0.19,  0,   1.80,  45.00
2020/01/10 04:30:23,  49.40, 24.8, 605, 617, -0.15,  0,   1.80,  45.00
2020/01/10 04:30:33,  49.40, 24.7, 605, 617, -0.17,  0,   1.80,  45.00
2020/01/10 04:30:43,  49.40, 24.9, 605, 617, -0.14,  0,   1.80,  45.00
2020/01/10 04:30:53,  49.40, 24.7, 605, 617, -0.14,  0,   1.80,  45.00
2020/01/10 04:31:03,  49.40, 24.8, 605, 617, -0.14,  0,   1.80,  45.00
2020/01/10 04:31:13,  49.40, 24.9, 604, 617, -0.13,  0,   1.80,  45.00
2020/01/10 04:31:23,  49.40, 24.8, 604, 617, -0.14,  0,   1.80,  45.00
2020/01/10 04:31:33,  49.40, 24.8, 604, 617, -0.13,  0,   1.80,  45.00
2020/01/10 04:31:43,  49.40, 24.9, 604, 617, -0.13,  0,   1.80,  45.00
2020/01/10 04:31:53,  49.40, 24.9, 604, 617, -0.13,  0,   1.80,  45.00
2020/01/10 04:32:03,  49.40, 24.8, 603, 617, -0.13,  0,   1.80,  45.00
2020/01/10 04:32:13,  49.40, 24.8, 603, 617, -0.13,  0,   1.80,  45.00
2020/01/10 04:32:23,  49.40, 24.9, 603, 617, -0.14,  0,   1.80,  45.00
2020/01/10 04:32:33,  49.40, 24.8, 603, 617, -0.12,  0,   1.80,  45.00
2020/01/10 04:32:43,  49.40, 24.8, 603, 617, -0.12,  0,   1.80,  45.00
2020/01/10 04:32:53,  49.40, 24.8, 603, 617, -0.12,  0,   1.80,  45.00
2020/01/10 04:33:03,  49.40, 24.7, 603, 617, -0.13,  0,   1.80,  45.00
2020/01/10 04:33:13,  49.40, 24.8, 602, 617, -0.13,  0,   1.80,  45.00
2020/01/10 04:33:23,  49.40, 24.6, 602, 617, -0.12,  0,   1.80,  45.00
2020/01/10 04:33:33,  49.40, 24.8, 602, 617, -0.12,  0,   1.80,  45.00
2020/01/10 04:33:43,  49.40, 25.0, 602, 617, -0.13,  0,   1.80,  45.00
2020/01/10 04:33:53,  49.40, 24.9, 602, 617, -0.12,  0,   1.80,  45.00
2020/01/10 04:34:03,  49.40, 25.0, 602, 617, -0.12,  0,   1.80,  45.00
2020/01/10 04:34:13,  49.40, 24.8, 602, 617, -0.12,  0,   0.00,  45.00
2020/01/10 04:34:23,  49.40, 24.7, 603, 617, -0.15,  0,   0.00,  45.00
2020/01/10 04:34:33,  49.40, 25.0, 603, 617, -0.15,  0,   0.00,  45.00
2020/01/10 04:34:43,  49.40, 24.9, 603, 617, -0.16,  0,   0.00,  45.00
