:GT2K_LOG,2
:LOGGING_ID,6
:LOGGING_NAME,"Dryer1Fire"
:SERIAL_ID,72
:DEVICE_NUM,8
:RECORD_NUM,3600
:DATE_ORDER,YYYY/MM/DD hh:mm:ss
:LOCAL_TIME,GMT 00:00
:TIME_INF_ORDER,L
:DEV_COMMENT,"ÑBÑ|ÑpÑwÑ~ÑÄÑÉÑÑÑé ÑÉÑçÑÇÑéÑë","ÑBÑÑÑÄÑÇ ÑtÑÖÑÑÑéÑu","ÑSÑuÑ}ÑÅ. Ñr ÑqÑÄÑÇÑÄÑrÑu","ÑSÑuÑ}ÑÅ. Ñr ÑÑ-ÑsÑuÑ~","ÑQÑpÑxÑÇ. Ñr ÑÑÑÄÑÅÑ{Ñu","ÑYÑyÑqÑuÑÇ 0-100%","ÑPÑÄÑtÑpÑâÑp ÑÑÑÄÑÅÑ|ÑyÑrÑp","ÑPÑÄÑtÑpÑâÑp ÑrÑÄÑxÑtÑÖÑáÑp"
:DEV_TYPE,REAL,REAL,REAL,REAL,REAL,BIN16,REAL,REAL
:DISP_TYPE,REAL_FIX,REAL_FIX,REAL_FIX,REAL_FIX,REAL_FIX,DEC,REAL_FIX,REAL_FIX
:DEV_SIZE,2,2,2,2,2,1,2,2
2019/12/14 11:29:40,  48.90, 24.0, 436, 594, -0.18,  0,   1.20,  44.00
2019/12/14 11:29:50,  48.90, 24.1, 436, 594, -0.22,  0,   1.20,  44.00
2019/12/14 11:30:00,  48.90, 23.6, 436, 594, -0.21,  0,   1.20,  44.00
2019/12/14 11:30:10,  48.90, 23.9, 436, 594, -0.20,  0,   1.20,  44.00
2019/12/14 11:30:20,  48.90, 24.2, 436, 594, -0.20,  0,   1.20,  44.00
2019/12/14 11:30:30,  48.90, 23.8, 436, 594, -0.19,  0,   1.20,  44.00
2019/12/14 11:30:40,  48.90, 23.8, 436, 594, -0.22,  0,   1.20,  44.00
2019/12/14 11:30:50,  48.90, 23.9, 436, 594, -0.20,  0,   0.60,  44.00
2019/12/14 11:31:00,  48.90, 24.0, 436, 594, -0.20,  0,   0.60,  44.00
2019/12/14 11:31:10,  48.90, 24.1, 436, 594, -0.22,  0,   0.60,  44.00
2019/12/14 11:31:20,  48.90, 23.9, 437, 594, -0.20,  0,   0.60,  44.00
2019/12/14 11:31:30,  48.90, 24.1, 437, 594, -0.21,  0,   0.60,  44.00
2019/12/14 11:31:40,  48.90, 24.1, 437, 594, -0.20,  0,   0.60,  44.00
2019/12/14 11:31:50,  48.90, 24.1, 437, 594, -0.20,  0,   0.60,  44.00
2019/12/14 11:32:00,  48.90, 23.9, 438, 594, -0.21,  0,   0.60,  44.00
2019/12/14 11:32:10,  48.90, 23.8, 438, 594, -0.22,  0,   0.60,  44.00
2019/12/14 11:32:20,  48.90, 24.0, 438, 594, -0.21,  0,   0.60,  44.00
2019/12/14 11:32:30,  48.90, 23.8, 438, 594, -0.20,  0,   0.60,  44.00
2019/12/14 11:32:40,  48.90, 23.8, 438, 594, -0.22,  0,   0.60,  44.00
2019/12/14 11:32:50,  48.90, 23.8, 439, 594, -0.21,  0,   0.60,  44.00
2019/12/14 11:33:00,  48.90, 23.8, 439, 594, -0.22,  0,   0.60,  44.00
2019/12/14 11:33:10,  48.90, 24.0, 439, 594, -0.21,  0,   0.60,  44.00
2019/12/14 11:33:20,  48.90, 24.0, 439, 594, -0.22,  0,   0.60,  44.00
2019/12/14 11:33:30,  48.90, 23.7, 440, 594, -0.23,  0,   0.60,  44.00
2019/12/14 11:33:40,  48.90, 23.6, 440, 594, -0.22,  0,   0.60,  44.00
2019/12/14 11:33:50,  48.90, 23.9, 440, 594, -0.20,  0,   0.60,  44.00
2019/12/14 11:34:00,  48.90, 24.0, 440, 594, -0.21,  0,   0.60,  44.00
2019/12/14 11:34:10,  48.90, 23.9, 440, 594, -0.23,  0,   0.60,  44.00
2019/12/14 11:34:20,  48.90, 23.9, 440, 594, -0.22,  0,   0.60,  44.00
2019/12/14 11:34:30,  48.90, 23.9, 440, 594, -0.23,  0,   0.60,  44.00
2019/12/14 11:34:40,  48.90, 23.7, 441, 594, -0.23,  0,   0.60,  44.00
2019/12/14 11:34:50,  48.90, 23.8, 441, 594, -0.23,  0,   0.60,  44.00
2019/12/14 11:35:00,  48.90, 23.9, 441, 594, -0.22,  0,   0.60,  44.00
2019/12/14 11:35:10,  48.90, 23.8, 441, 594, -0.22,  0,   0.60,  44.00
2019/12/14 11:35:20,  48.90, 23.9, 441, 594, -0.21,  0,   0.60,  44.00
2019/12/14 11:35:30,  48.90, 23.7, 441, 594, -0.22,  0,   0.60,  44.00
2019/12/14 11:35:40,  48.90, 23.9, 441, 594, -0.23,  0,   0.60,  44.00
2019/12/14 11:35:50,  48.90, 23.9, 441, 594, -0.22,  0,   0.60,  44.00
2019/12/14 11:36:00,  48.90, 23.8, 441, 594, -0.23,  0,   0.60,  44.00
2019/12/14 11:36:10,  48.90, 24.0, 442, 594, -0.22,  0,   0.60,  44.00
2019/12/14 11:36:20,  48.90, 23.8, 442, 594, -0.20,  0,   0.80,  44.00
2019/12/14 11:36:30,  48.90, 24.1, 442, 594, -0.23,  0,   0.80,  44.00
2019/12/14 11:36:40,  48.90, 23.6, 442, 594, -0.22,  0,   0.80,  44.00
2019/12/14 11:36:50,  48.90, 24.0, 442, 594, -0.20,  0,   0.80,  44.00
2019/12/14 11:37:00,  48.90, 24.0, 442, 594, -0.21,  0,   0.80,  44.00
2019/12/14 11:37:10,  48.90, 24.1, 442, 594, -0.20,  0,   0.80,  44.00
2019/12/14 11:37:20,  48.90, 23.6, 442, 594, -0.21,  0,   0.80,  44.00
2019/12/14 11:37:30,  48.90, 24.1, 442, 594, -0.20,  0,   0.80,  44.00
2019/12/14 11:37:40,  48.90, 24.0, 443, 594, -0.20,  0,   0.80,  44.00
2019/12/14 11:37:50,  48.90, 24.1, 443, 594, -0.22,  0,   0.80,  44.00
2019/12/14 11:38:00,  48.90, 23.8, 443, 594, -0.22,  0,   0.80,  44.00
2019/12/14 11:38:10,  48.90, 24.0, 443, 594, -0.22,  0,   0.80,  44.00
2019/12/14 11:38:20,  48.90, 24.0, 443, 594, -0.21,  0,   0.80,  44.00
2019/12/14 11:38:30,  48.90, 24.0, 443, 594, -0.20,  0,   0.80,  44.00
2019/12/14 11:38:40,  48.90, 23.9, 443, 594, -0.22,  0,   1.00,  44.00
2019/12/14 11:38:50,  48.90, 23.8, 444, 594, -0.20,  0,   1.00,  44.00
2019/12/14 11:39:00,  48.90, 24.0, 444, 594, -0.21,  0,   1.00,  44.00
2019/12/14 11:39:10,  48.90, 23.9, 444, 594, -0.19,  0,   1.00,  44.00
2019/12/14 11:39:20,  48.90, 24.0, 444, 594, -0.21,  0,   1.00,  44.00
2019/12/14 11:39:30,  48.90, 23.6, 444, 594, -0.20,  0,   1.00,  44.00
2019/12/14 11:39:40,  48.90, 24.1, 444, 594, -0.21,  0,   1.00,  44.00
2019/12/14 11:39:50,  48.90, 24.0, 444, 594, -0.19,  0,   1.00,  44.00
2019/12/14 11:40:00,  48.90, 23.8, 445, 594, -0.20,  0,   1.00,  44.00
2019/12/14 11:40:10,  48.90, 23.9, 445, 594, -0.19,  0,   1.00,  44.00
2019/12/14 11:40:20,  48.90, 24.2, 445, 594, -0.19,  0,   1.00,  44.00
2019/12/14 11:40:30,  48.90, 24.1, 445, 594, -0.19,  0,   1.00,  44.00
2019/12/14 11:40:40,  48.90, 24.1, 445, 594, -0.18,  0,   1.00,  44.00
2019/12/14 11:40:50,  48.90, 24.0, 445, 594, -0.20,  0,   1.00,  44.00
2019/12/14 11:41:00,  48.90, 24.0, 445, 594, -0.18,  0,   1.00,  44.00
2019/12/14 11:41:10,  48.90, 24.0, 446, 594, -0.20,  0,   1.00,  44.00
2019/12/14 11:41:20,  48.90, 24.2, 446, 594, -0.20,  0,   1.00,  44.00
2019/12/14 11:41:30,  48.90, 24.3, 446, 594, -0.20,  0,   1.00,  44.00
2019/12/14 11:41:40,  48.90, 24.0, 446, 594, -0.21,  0,   1.00,  44.00
2019/12/14 11:41:50,  48.90, 24.1, 447, 594, -0.18,  0,   1.00,  44.00
2019/12/14 11:42:00,  48.90, 23.7, 447, 594, -0.19,  0,   1.00,  44.00
2019/12/14 11:42:10,  48.90, 24.2, 447, 594, -0.19,  0,   1.00,  44.00
2019/12/14 11:42:20,  48.90, 24.0, 447, 594, -0.18,  0,   1.00,  44.00
2019/12/14 11:42:30,  48.90, 23.9, 448, 594, -0.20,  0,   1.00,  44.00
2019/12/14 11:42:40,  48.90, 23.8, 448, 594, -0.18,  0,   1.00,  44.00
2019/12/14 11:42:50,  48.90, 23.9, 448, 594, -0.20,  0,   1.00,  44.00
2019/12/14 11:43:00,  48.90, 23.8, 449, 594, -0.18,  0,   1.00,  44.00
2019/12/14 11:43:10,  48.90, 23.9, 449, 594, -0.20,  0,   1.00,  44.00
2019/12/14 11:43:20,  48.90, 23.9, 449, 594, -0.19,  0,   1.00,  44.00
2019/12/14 11:43:30,  48.90, 24.1, 449, 594, -0.19,  0,   1.00,  44.00
2019/12/14 11:43:40,  48.90, 24.2, 450, 594, -0.20,  0,   0.60,  44.00
2019/12/14 11:43:50,  48.90, 24.0, 450, 594, -0.21,  0,   0.60,  44.00
2019/12/14 11:44:00,  48.90, 23.9, 450, 594, -0.21,  0,   0.60,  44.00
2019/12/14 11:44:10,  48.90, 24.1, 450, 594, -0.21,  0,   0.60,  44.00
2019/12/14 11:44:20,  48.90, 24.2, 451, 594, -0.20,  0,   0.60,  44.00
